"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
2,"2011-12-01",3485,1179,NA,NA,NA,4,110,NA,27,NA,NA,NA,199,172,511,11,94,341,73,91,NA,246,764,NA,NA,501,61,539,272,73,NA,438,630,NA,NA,136,9983
2,"2012-01-01",2820,1130,NA,NA,NA,7,92,NA,27,NA,NA,NA,229,167,457,9,90,369,61,91,NA,177,796,NA,NA,596,50,554,258,86,NA,551,683,NA,NA,106,9975
2,"2012-02-01",3388,1081,NA,NA,NA,10,110,NA,20,NA,NA,NA,204,154,493,21,81,340,61,104,NA,280,781,NA,NA,625,61,558,236,55,NA,480,675,NA,NA,120,9655
2,"2012-03-01",6300,1205,NA,NA,NA,14,104,NA,29,NA,NA,NA,284,198,584,20,108,407,67,103,NA,506,1025,NA,NA,599,76,601,268,100,NA,596,699,NA,NA,132,11226
2,"2012-04-01",7719,1165,NA,NA,NA,9,126,NA,27,NA,NA,NA,232,178,556,11,79,329,68,89,NA,649,747,NA,NA,492,64,552,253,115,NA,525,609,NA,NA,141,9625
2,"2012-05-01",8282,1025,NA,NA,NA,7,103,NA,25,NA,NA,NA,264,181,527,6,81,375,69,100,NA,636,840,NA,NA,498,63,606,250,105,NA,592,645,NA,NA,130,9720
2,"2012-06-01",6965,1028,NA,NA,NA,16,101,NA,30,NA,NA,NA,249,163,577,12,81,338,71,76,NA,555,784,NA,NA,483,45,536,257,128,NA,533,590,NA,NA,131,9948
2,"2012-07-01",5992,1009,NA,NA,NA,10,124,NA,24,NA,NA,NA,213,185,603,15,71,355,68,73,NA,477,826,NA,NA,456,53,563,257,91,NA,558,736,NA,NA,138,11073
2,"2012-08-01",4895,970,NA,NA,NA,4,95,NA,26,NA,NA,NA,247,194,584,11,81,356,84,106,NA,401,914,NA,NA,514,63,595,278,85,NA,604,672,NA,NA,159,11101
2,"2012-09-01",4761,1107,NA,NA,NA,9,101,NA,32,NA,NA,NA,221,187,541,16,82,344,80,97,NA,347,784,NA,NA,490,55,615,280,91,NA,503,633,NA,NA,152,10080
2,"2012-10-01",4802,1124,NA,NA,NA,16,113,NA,26,NA,NA,NA,228,189,497,13,73,411,68,112,NA,389,761,NA,NA,521,73,644,316,91,NA,586,645,NA,NA,134,9703
2,"2012-11-01",3981,1122,NA,NA,NA,13,108,NA,25,NA,NA,NA,236,169,428,15,69,388,79,96,NA,286,744,NA,NA,550,64,596,280,97,NA,512,665,NA,NA,124,8859
2,"2012-12-01",3332,1005,NA,NA,NA,5,104,NA,19,NA,NA,NA,206,171,419,9,49,332,59,94,NA,268,650,NA,NA,551,58,530,247,78,NA,381,630,NA,NA,131,8386
2,"2013-01-01",2810,1062,NA,NA,NA,9,114,NA,23,NA,NA,NA,234,180,490,16,95,359,53,110,NA,212,753,NA,NA,613,57,586,290,99,NA,513,701,NA,NA,102,9961
2,"2013-02-01",3355,1059,NA,NA,NA,4,101,NA,22,NA,NA,NA,215,170,438,20,80,309,52,90,NA,321,657,NA,NA,609,43,556,258,81,NA,494,676,NA,NA,112,9310
2,"2013-03-01",6197,1170,NA,NA,NA,5,130,NA,36,NA,NA,NA,212,170,441,18,68,343,56,105,NA,600,764,NA,NA,627,78,589,267,112,NA,614,656,NA,NA,142,9606
2,"2013-04-01",7946,1072,NA,NA,NA,7,141,NA,33,NA,NA,NA,228,183,418,13,74,375,67,105,NA,733,807,NA,NA,522,76,575,237,111,NA,578,593,NA,NA,160,8917
2,"2013-05-01",7317,989,NA,NA,NA,8,105,NA,28,NA,NA,NA,211,161,391,12,65,337,80,92,NA,600,701,NA,NA,522,68,554,244,95,NA,588,656,NA,NA,134,8533
2,"2013-06-01",6241,953,NA,NA,NA,10,91,NA,20,NA,NA,NA,219,163,390,7,64,351,70,99,NA,609,731,NA,NA,499,63,540,249,47,NA,584,694,NA,NA,95,8140
2,"2013-07-01",5363,908,NA,NA,NA,10,95,NA,26,NA,NA,NA,242,143,328,14,61,326,75,113,NA,500,675,NA,NA,481,64,586,243,74,NA,581,644,NA,NA,129,7963
2,"2013-08-01",4522,1005,NA,NA,NA,12,78,NA,34,NA,NA,NA,248,194,399,18,71,364,86,118,NA,437,829,NA,NA,496,62,598,262,41,NA,613,636,NA,NA,111,8722
2,"2013-09-01",4626,1097,NA,NA,NA,3,79,NA,27,NA,NA,NA,262,158,444,6,63,382,87,99,NA,383,779,NA,NA,509,55,632,308,46,NA,591,671,NA,NA,120,9183
2,"2013-10-01",4823,1172,NA,NA,NA,10,118,NA,33,NA,NA,NA,276,183,465,13,79,392,65,124,NA,400,908,NA,NA,557,68,643,286,58,NA,675,771,NA,NA,125,9856
2,"2013-11-01",4253,1123,NA,NA,NA,5,93,NA,39,NA,NA,NA,216,189,463,15,75,365,82,102,NA,306,889,NA,NA,553,63,672,330,44,NA,581,718,NA,NA,123,10009
2,"2013-12-01",3559,1117,NA,NA,NA,11,100,NA,34,NA,NA,NA,222,174,444,21,69,369,67,85,NA,241,755,NA,NA,540,53,572,285,37,NA,439,773,NA,NA,134,9880
3,"2003-01-01",6286,1806,NA,NA,NA,15,73,10,5,NA,NA,NA,643,197,1384,30,374,412,110,87,8,32,2287,64,NA,531,322,1232,48,401,NA,429,1834,NA,NA,260,20491
3,"2003-02-01",6771,1824,NA,NA,NA,5,64,21,2,NA,NA,NA,552,210,1225,17,325,407,129,106,11,39,2399,62,NA,516,252,1263,74,355,NA,550,1613,NA,NA,278,19960
3,"2003-03-01",10784,1984,NA,NA,NA,15,81,8,1,NA,NA,NA,550,255,1231,25,343,441,119,121,8,69,2318,89,NA,545,259,1269,56,548,NA,514,1674,NA,NA,294,20430
3,"2003-04-01",13017,1721,NA,NA,NA,8,78,18,1,NA,NA,NA,625,217,1145,37,293,432,130,119,6,89,2242,73,NA,428,250,1289,60,706,NA,574,1546,NA,NA,281,18375
3,"2003-05-01",12694,1641,NA,NA,NA,13,76,27,1,NA,NA,NA,713,234,1118,31,339,453,156,115,8,89,2407,67,NA,444,268,1313,50,710,NA,607,1644,NA,NA,292,18326
3,"2003-06-01",11459,1595,NA,NA,NA,20,75,23,0,NA,NA,NA,742,257,1200,41,277,521,152,128,10,71,2306,69,NA,505,259,1395,73,634,NA,601,1669,NA,NA,245,18853
3,"2003-07-01",11124,1843,NA,NA,NA,26,96,61,2,NA,NA,NA,1001,308,1537,42,313,622,218,141,14,72,2903,75,NA,591,322,1722,80,637,NA,890,2105,NA,NA,307,23855
3,"2003-08-01",9206,1869,NA,NA,NA,22,114,69,3,NA,NA,NA,962,354,1707,53,306,716,232,153,17,54,3276,95,NA,641,304,1905,79,549,NA,1255,2299,NA,NA,373,27153
3,"2003-09-01",10250,2025,NA,NA,NA,21,107,42,3,NA,NA,NA,1035,359,1646,52,338,683,249,146,11,56,3357,110,NA,658,353,1977,90,570,NA,1161,2185,NA,NA,365,26874
3,"2003-10-01",10439,2056,NA,NA,NA,26,104,31,2,NA,NA,NA,1079,391,1324,29,308,658,275,150,25,57,3387,94,NA,736,400,1960,98,557,NA,1174,2306,NA,NA,387,25332
3,"2003-11-01",8788,2043,NA,NA,NA,15,111,20,1,NA,NA,NA,1020,361,1183,43,265,683,261,147,8,45,3215,129,NA,705,353,1750,95,515,NA,1040,2195,NA,NA,346,23462
3,"2003-12-01",7290,1918,NA,NA,NA,23,84,14,2,NA,NA,NA,927,343,1271,39,272,629,231,125,20,41,2801,110,NA,689,356,1585,77,465,NA,730,2357,NA,NA,342,22317
3,"2004-01-01",6233,2042,NA,NA,NA,16,87,25,1,NA,NA,NA,940,364,1266,51,285,635,227,130,21,45,2910,114,NA,860,349,1771,107,393,NA,846,2325,NA,NA,318,23854
3,"2004-02-01",7597,1873,NA,NA,NA,25,100,9,2,NA,NA,NA,872,343,1241,43,291,615,183,105,12,64,2959,113,NA,716,283,1706,75,500,NA,820,2066,NA,NA,387,24001
3,"2004-03-01",12613,1983,NA,NA,NA,28,105,29,2,NA,NA,NA,1064,433,1314,56,267,690,292,145,12,81,3706,130,NA,734,367,2140,116,765,NA,1228,2114,NA,NA,407,25922
3,"2004-04-01",11813,1898,NA,NA,NA,35,100,22,0,NA,NA,NA,992,362,961,42,211,639,246,107,12,83,2999,126,NA,670,359,1894,102,643,NA,993,2120,NA,NA,344,21237
3,"2004-05-01",12194,1761,NA,NA,NA,23,92,24,2,NA,NA,NA,1030,395,947,54,207,657,269,149,15,80,3158,92,NA,682,367,1874,87,651,NA,1080,2109,NA,NA,371,21032
3,"2004-06-01",10584,1662,NA,NA,NA,30,81,51,0,NA,NA,NA,937,335,948,38,183,626,258,104,13,79,2951,107,NA,624,341,1789,93,542,NA,1014,2129,NA,NA,376,20337
3,"2004-07-01",8720,1630,NA,NA,NA,26,80,54,2,NA,NA,NA,979,365,1075,54,190,578,249,118,14,73,3148,118,NA,648,359,1822,106,493,NA,930,2191,NA,NA,333,21641
3,"2004-08-01",9014,1571,NA,NA,NA,26,87,71,2,NA,NA,NA,1119,406,1547,46,231,671,314,142,15,49,3447,98,NA,681,354,1955,84,500,NA,1188,2230,NA,NA,329,26611
3,"2004-09-01",8774,1750,NA,NA,NA,29,109,57,0,NA,NA,NA,1067,368,1615,56,233,606,283,133,8,44,3244,105,NA,697,316,1763,114,600,NA,1081,2148,NA,NA,352,27185
3,"2004-10-01",8780,1696,NA,NA,NA,25,123,26,0,NA,NA,NA,1030,373,1257,45,209,665,285,132,11,61,3005,111,NA,752,354,1760,81,477,NA,1039,2223,NA,NA,314,24204
3,"2004-11-01",7736,1750,NA,NA,NA,15,96,39,2,NA,NA,NA,1024,312,1192,56,215,659,266,132,13,59,2965,121,NA,694,349,1624,101,392,NA,1036,2159,NA,NA,299,22567
3,"2004-12-01",6400,1621,NA,NA,NA,23,89,65,2,NA,NA,NA,942,354,1047,33,188,609,226,120,16,58,2585,121,NA,674,315,1446,102,380,NA,774,2302,NA,NA,277,20713
3,"2005-01-01",5215,1909,NA,NA,NA,22,90,54,0,NA,NA,NA,1007,355,1159,54,215,616,216,129,14,60,2904,119,NA,872,349,1706,106,377,NA,907,2370,NA,NA,294,23554
3,"2005-02-01",5153,1732,NA,NA,NA,14,65,39,2,NA,NA,NA,842,303,1092,42,219,586,196,126,15,38,2532,112,NA,750,308,1532,104,329,NA,837,1989,NA,NA,293,21188
3,"2005-03-01",9673,2046,NA,NA,NA,22,80,60,2,NA,NA,NA,1078,410,1242,50,265,627,252,152,16,76,3390,135,NA,886,370,1897,133,499,NA,1064,2147,NA,NA,335,25318
3,"2005-04-01",11482,1758,NA,NA,NA,26,91,51,0,NA,NA,NA,965,358,1123,49,221,662,244,129,8,67,3046,107,NA,780,377,1766,108,554,NA,932,1916,NA,NA,326,22499
3,"2005-05-01",12922,1723,NA,NA,NA,29,75,56,0,NA,NA,NA,1021,365,1077,39,202,623,259,138,13,130,2903,118,NA,690,356,1666,90,645,NA,1095,2011,NA,NA,304,21877
3,"2005-06-01",11044,1655,NA,NA,NA,15,73,60,0,NA,NA,NA,1035,329,1088,51,176,677,266,148,11,111,3035,108,NA,681,334,1754,102,487,NA,1035,2012,NA,NA,303,21626
3,"2005-07-01",9052,1668,NA,NA,NA,21,85,51,1,NA,NA,NA,981,337,1087,45,175,639,238,117,15,59,2744,101,NA,668,288,1687,98,450,NA,917,2174,NA,NA,310,21631
3,"2005-08-01",8509,1820,NA,NA,NA,26,83,48,3,NA,NA,NA,1057,337,1449,47,175,733,302,141,14,83,3351,111,NA,772,364,1918,105,396,NA,1155,2177,NA,NA,349,26776
3,"2005-09-01",7936,1746,NA,NA,NA,15,79,45,2,NA,NA,NA,909,371,1271,50,166,628,257,126,7,60,3089,121,NA,717,346,1641,103,333,NA,1048,1970,NA,NA,291,23984
3,"2005-10-01",8379,1972,NA,NA,NA,34,99,46,3,NA,NA,NA,945,375,1299,47,200,666,301,133,12,53,3054,132,NA,824,340,1607,134,324,NA,1086,2105,NA,NA,321,24098
3,"2005-11-01",7281,1914,NA,NA,NA,23,79,28,1,NA,NA,NA,979,358,982,43,155,717,242,129,13,59,3110,119,NA,772,331,1625,124,301,NA,1058,2245,NA,NA,271,22763
3,"2005-12-01",6335,1711,NA,NA,NA,28,53,34,0,NA,NA,NA,877,338,1018,47,154,601,229,120,12,50,2638,131,NA,785,296,1574,128,317,NA,732,2269,NA,NA,286,21542
3,"2006-01-01",5611,1817,NA,NA,NA,19,69,44,0,NA,NA,NA,890,335,1188,46,195,670,219,129,16,39,2793,134,NA,812,323,1672,134,318,NA,898,2341,NA,NA,316,24434
3,"2006-02-01",4932,1719,NA,NA,NA,16,58,41,1,NA,NA,NA,926,297,1027,50,167,566,198,119,13,42,2701,120,NA,824,322,1525,109,240,NA,859,2072,NA,NA,296,21381
3,"2006-03-01",8948,2043,NA,NA,NA,19,89,43,5,NA,NA,NA,1110,383,1223,44,207,741,262,157,9,60,3365,145,NA,912,375,1878,172,379,NA,1102,2134,NA,NA,346,25311
3,"2006-04-01",11011,1808,NA,NA,NA,21,82,33,0,NA,NA,NA,910,361,1057,46,147,743,252,152,10,66,2617,128,NA,706,316,1634,132,423,NA,919,1837,NA,NA,293,21776
3,"2006-05-01",13762,1768,NA,NA,NA,29,84,38,2,NA,NA,NA,1079,341,1122,43,145,771,300,165,12,88,3122,142,NA,682,324,1701,123,489,NA,1049,1832,NA,NA,301,22753
3,"2006-06-01",12064,1491,NA,NA,NA,27,74,34,2,NA,NA,NA,911,311,1068,48,117,751,262,133,14,80,2708,119,NA,569,277,1591,114,374,NA,939,1889,NA,NA,281,20503
3,"2006-07-01",10230,1499,NA,NA,NA,21,58,30,1,NA,NA,NA,918,345,1287,54,145,657,256,127,12,80,2924,127,NA,596,286,1624,139,359,NA,994,2060,NA,NA,301,22717
3,"2006-08-01",8810,1705,NA,NA,NA,19,69,22,6,NA,NA,NA,1000,336,1517,52,170,647,279,148,20,54,3272,125,NA,717,343,1818,100,369,NA,1121,2084,NA,NA,335,26504
3,"2006-09-01",7989,1777,NA,NA,NA,29,79,30,1,NA,NA,NA,975,322,1234,40,145,600,267,154,19,50,2702,117,NA,741,262,1593,132,288,NA,1034,2029,NA,NA,296,23809
3,"2006-10-01",7999,1860,NA,NA,NA,28,82,16,2,NA,NA,NA,994,354,1154,38,152,663,294,148,23,65,2906,124,NA,719,327,1655,139,294,NA,1098,2133,NA,NA,371,23533
3,"2006-11-01",7565,1845,NA,NA,NA,18,66,14,0,NA,NA,NA,955,294,1087,43,149,639,251,131,16,58,2767,126,NA,724,330,1685,129,248,NA,948,2001,NA,NA,320,21868
3,"2006-12-01",6651,1849,NA,NA,NA,18,76,12,0,NA,NA,NA,862,309,922,42,111,592,198,112,19,46,2327,123,NA,766,263,1458,138,236,NA,741,2193,NA,NA,312,20123
3,"2007-01-01",5970,1864,NA,NA,NA,18,77,11,2,NA,NA,NA,1003,318,997,45,133,599,224,123,14,50,2835,143,NA,837,327,1655,147,178,NA,933,2289,NA,NA,300,22115
3,"2007-02-01",6773,1649,NA,NA,NA,19,50,12,2,NA,NA,NA,802,291,839,46,113,551,207,103,12,62,2371,120,NA,766,265,1508,115,198,NA,828,2001,NA,NA,270,18992
3,"2007-03-01",11325,1982,NA,NA,NA,23,88,28,0,NA,NA,NA,963,351,1038,47,117,681,269,147,14,108,2896,138,NA,830,325,1838,161,293,NA,1071,2138,NA,NA,366,23297
3,"2007-04-01",11429,1987,NA,NA,NA,15,79,25,1,NA,NA,NA,847,308,995,42,131,680,222,148,11,88,2654,144,NA,697,297,1759,168,284,NA,965,1925,NA,NA,318,21118
3,"2007-05-01",11616,1768,NA,NA,NA,20,78,29,1,NA,NA,NA,936,370,888,46,114,701,250,155,14,115,2994,150,NA,724,337,1877,131,265,NA,1160,1973,NA,NA,351,20863
3,"2007-06-01",10607,1628,NA,NA,NA,32,64,27,1,NA,NA,NA,884,294,827,51,110,638,259,127,7,63,2571,126,NA,590,261,1683,131,226,NA,885,1906,NA,NA,312,18281
3,"2007-07-01",9076,1617,NA,NA,NA,23,61,25,0,NA,NA,NA,936,327,857,45,123,655,242,118,17,58,2743,134,NA,630,284,1790,132,211,NA,982,1917,NA,NA,311,19422
3,"2007-08-01",8774,1611,NA,NA,NA,22,87,36,0,NA,NA,NA,964,331,1056,35,123,713,255,137,15,78,3001,119,NA,693,298,1960,135,213,NA,1149,2027,NA,NA,338,21786
3,"2007-09-01",8504,1711,NA,NA,NA,20,89,26,1,NA,NA,NA,949,306,1199,56,140,559,254,150,13,62,2665,146,NA,716,257,1751,131,191,NA,1020,2005,NA,NA,322,21698
3,"2007-10-01",8688,1858,NA,NA,NA,15,95,36,0,NA,NA,NA,968,346,1267,41,138,622,319,129,16,82,3030,139,NA,754,314,1969,196,215,NA,1175,2092,NA,NA,361,23859
3,"2007-11-01",6705,1831,NA,NA,NA,15,93,25,2,NA,NA,NA,915,287,1120,49,149,530,260,133,10,59,2696,120,NA,764,278,1718,150,203,NA,940,1967,NA,NA,334,21818
3,"2007-12-01",5509,1767,NA,NA,NA,23,97,20,2,NA,NA,NA,756,299,1012,38,114,510,159,137,12,66,2383,120,NA,743,251,1406,152,149,NA,690,1854,NA,NA,475,19891
3,"2008-01-01",4203,1957,NA,NA,NA,37,122,25,7,NA,NA,NA,657,291,910,44,173,535,195,164,13,84,2418,139,NA,816,296,1663,210,135,NA,774,1859,NA,NA,689,21995
3,"2008-02-01",4760,1889,NA,NA,NA,18,104,26,7,NA,NA,NA,643,274,791,58,120,492,204,141,11,132,2401,123,NA,795,248,1595,204,127,NA,909,1617,NA,NA,660,20573
3,"2008-03-01",9120,2525,NA,NA,NA,23,134,21,16,NA,NA,NA,745,372,880,43,122,601,224,173,18,242,2780,136,NA,864,290,1740,223,218,NA,959,1768,NA,NA,779,23177
3,"2008-04-01",11845,3031,NA,NA,NA,26,123,26,38,NA,NA,NA,766,298,1096,49,138,617,200,174,12,334,2796,154,NA,804,261,1831,232,275,NA,904,1655,NA,NA,794,24535
3,"2008-05-01",11424,2332,NA,NA,NA,25,140,26,17,NA,NA,NA,715,304,825,49,115,598,166,160,12,361,2547,132,NA,684,238,1661,211,298,NA,903,1631,NA,NA,683,20734
3,"2008-06-01",10008,1880,NA,NA,NA,26,125,21,21,NA,NA,NA,669,309,740,69,107,594,214,175,9,299,2770,111,NA,736,234,1693,211,259,NA,947,1644,NA,NA,657,19458
3,"2008-07-01",8735,1646,NA,NA,NA,39,109,22,10,NA,NA,NA,753,338,843,62,141,579,213,180,9,240,2872,103,NA,721,240,1725,223,277,NA,944,1813,NA,NA,692,20589
3,"2008-08-01",7725,1758,NA,NA,NA,33,136,21,8,NA,NA,NA,744,307,919,43,147,599,253,182,5,227,3022,133,NA,834,242,1864,269,182,NA,1042,1911,NA,NA,665,22997
3,"2008-09-01",8249,1739,NA,NA,NA,34,122,22,14,NA,NA,NA,769,333,1182,43,155,592,234,188,8,194,2993,124,NA,801,291,1858,274,195,NA,1023,1745,NA,NA,696,23932
3,"2008-10-01",8111,1879,NA,NA,NA,35,124,25,17,NA,NA,NA,711,368,1073,61,137,646,276,182,9,211,2927,137,NA,927,221,1901,293,149,NA,950,1922,NA,NA,678,22709
3,"2008-11-01",6677,1835,NA,NA,NA,32,123,10,9,NA,NA,NA,683,315,902,63,140,625,264,172,12,207,2695,127,NA,924,244,1712,286,113,NA,880,1873,NA,NA,579,20342
3,"2008-12-01",5442,1721,NA,NA,NA,26,101,20,17,NA,NA,NA,708,295,796,42,120,555,193,123,6,180,2230,128,NA,841,213,1498,276,96,NA,634,1951,NA,NA,502,18175
3,"2009-01-01",4496,1843,NA,NA,NA,33,99,27,15,NA,NA,NA,688,302,821,43,136,565,196,166,8,115,2233,131,NA,930,205,1669,315,75,NA,714,1997,NA,NA,495,20424
3,"2009-02-01",5083,1831,NA,NA,NA,26,87,21,18,NA,NA,NA,621,287,956,43,150,496,190,163,10,183,2340,158,NA,955,228,1657,307,82,NA,746,1857,NA,NA,432,20111
3,"2009-03-01",10003,2374,NA,NA,NA,35,132,29,22,NA,NA,NA,715,332,1092,54,147,631,289,187,8,352,2996,145,NA,1085,269,2027,349,131,NA,1019,1974,NA,NA,545,24074
3,"2009-04-01",11864,1994,NA,NA,NA,35,109,33,17,NA,NA,NA,722,367,897,62,141,628,226,180,7,420,2659,146,NA,898,225,1857,347,102,NA,881,1784,NA,NA,524,20213
3,"2009-05-01",11995,1873,NA,NA,NA,34,112,39,18,NA,NA,NA,688,301,896,70,133,675,235,179,8,450,2818,150,NA,864,240,1908,327,105,NA,910,1838,NA,NA,473,20086
3,"2009-06-01",9620,1778,NA,NA,NA,44,110,21,11,NA,NA,NA,704,314,798,62,130,687,232,187,9,410,2704,127,NA,836,220,1871,299,66,NA,981,1769,NA,NA,444,18855
3,"2009-07-01",10189,1777,NA,NA,NA,40,145,35,20,NA,NA,NA,761,305,830,51,123,626,260,189,9,361,2796,137,NA,868,238,2042,332,87,NA,894,1873,NA,NA,474,19738
3,"2009-08-01",9918,1754,NA,NA,NA,37,146,30,25,NA,NA,NA,730,279,806,36,115,583,243,174,10,324,2918,126,NA,827,239,2036,356,85,NA,948,1952,NA,NA,386,19848
3,"2009-09-01",8829,1721,NA,NA,NA,24,120,30,15,NA,NA,NA,762,282,871,40,126,636,272,172,8,311,2883,143,NA,887,192,2046,374,45,NA,985,1978,NA,NA,405,20454
3,"2009-10-01",8347,1745,NA,NA,NA,34,116,26,20,NA,NA,NA,797,308,910,55,141,645,253,171,8,258,2794,147,NA,991,229,2105,370,53,NA,981,1995,NA,NA,445,21568
3,"2009-11-01",7524,1867,NA,NA,NA,29,139,24,22,NA,NA,NA,813,306,1101,61,156,673,264,182,6,286,2813,159,NA,990,225,2067,390,51,NA,971,2037,NA,NA,397,22925
3,"2009-12-01",6288,1812,NA,NA,NA,34,121,17,22,NA,NA,NA,754,274,939,64,123,612,216,182,7,229,2481,173,NA,1001,209,1713,337,51,NA,661,2143,NA,NA,344,20685
3,"2010-01-01",5110,2010,NA,NA,NA,33,123,29,18,NA,NA,NA,811,299,1081,65,138,547,217,157,8,172,2571,158,NA,1082,244,1859,378,35,NA,779,2181,NA,NA,358,23117
3,"2010-02-01",5424,1848,NA,NA,NA,25,118,22,12,NA,NA,NA,687,284,1045,40,141,562,216,158,7,269,2518,132,NA,1029,179,1831,325,36,NA,801,1870,NA,NA,336,21241
3,"2010-03-01",10107,2301,NA,NA,NA,38,136,26,32,NA,NA,NA,856,364,936,62,133,697,283,197,6,479,3200,181,NA,1118,233,2230,385,80,NA,1074,2019,NA,NA,430,23516
3,"2010-04-01",11229,2125,NA,NA,NA,20,132,20,26,NA,NA,NA,792,327,816,55,115,663,251,170,8,512,2693,167,NA,967,232,1873,365,88,NA,849,1827,NA,NA,352,20370
3,"2010-05-01",11635,2043,NA,NA,NA,32,160,20,30,NA,NA,NA,823,338,835,54,123,686,267,180,6,537,2829,171,NA,967,244,2039,357,85,NA,958,1861,NA,NA,360,20648
3,"2010-06-01",9577,1840,NA,NA,NA,32,153,21,21,NA,NA,NA,730,286,736,56,73,546,229,184,3,406,2590,139,NA,858,199,1996,372,77,NA,841,1726,NA,NA,337,18831
3,"2010-07-01",7604,1985,NA,NA,NA,31,181,23,29,NA,NA,NA,705,320,908,60,100,686,252,165,6,291,2715,132,NA,898,192,2011,365,69,NA,894,1944,NA,NA,326,20956
3,"2010-08-01",7887,2216,NA,NA,NA,40,171,22,25,NA,NA,NA,812,350,1262,56,123,630,288,204,8,320,3191,156,NA,982,240,2139,365,61,NA,1033,1908,NA,NA,408,25559
3,"2010-09-01",7830,2378,NA,NA,NA,56,188,16,19,NA,NA,NA,743,340,1153,47,94,630,237,170,6,274,2946,171,NA,1014,207,2011,397,58,NA,937,1979,NA,NA,386,24425
3,"2010-10-01",7653,2446,NA,NA,NA,41,203,9,30,NA,NA,NA,766,342,951,56,116,678,245,182,9,332,2779,167,NA,1009,200,1955,377,52,NA,947,2083,NA,NA,378,22593
3,"2010-11-01",7102,2286,NA,NA,NA,37,185,12,30,NA,NA,NA,763,294,916,57,117,692,237,190,6,281,2792,149,NA,1044,221,2059,427,65,NA,969,2003,NA,NA,347,22025
3,"2010-12-01",6391,2299,NA,NA,NA,35,203,11,41,NA,NA,NA,770,312,812,40,95,597,217,160,11,283,2545,154,NA,1109,216,1695,375,55,NA,700,2069,NA,NA,393,20794
3,"2011-01-01",5030,2178,NA,NA,NA,29,176,20,31,NA,NA,NA,726,325,841,55,96,670,262,202,16,214,2542,174,NA,1165,209,1879,383,53,NA,823,2188,NA,NA,374,22058
3,"2011-02-01",5738,2328,NA,NA,NA,20,174,15,42,NA,NA,NA,756,320,818,50,99,654,309,180,9,324,2608,138,NA,1124,223,2028,399,58,NA,959,1907,NA,NA,357,21511
3,"2011-03-01",9910,2581,NA,NA,NA,38,188,17,41,NA,NA,NA,834,346,829,51,119,725,263,196,6,499,2637,153,NA,1119,196,2038,430,102,NA,896,1814,NA,NA,401,21056
3,"2011-04-01",11289,2333,NA,NA,NA,43,167,22,42,NA,NA,NA,770,351,665,45,66,636,250,163,7,609,2507,146,NA,969,213,1897,367,82,NA,817,1787,NA,NA,366,18718
3,"2011-05-01",10624,1990,NA,NA,NA,33,138,17,37,NA,NA,NA,855,316,658,39,94,660,279,192,2,596,2620,155,NA,953,225,2098,392,66,NA,1001,1745,NA,NA,325,18543
3,"2011-06-01",8561,1863,NA,NA,NA,23,154,13,37,NA,NA,NA,743,324,589,51,73,613,243,169,5,439,2430,127,NA,863,178,1894,385,63,NA,865,1724,NA,NA,296,17206
3,"2011-07-01",6527,1961,NA,NA,NA,35,142,11,27,NA,NA,NA,725,309,660,48,81,598,268,174,9,302,2411,145,NA,889,191,1892,371,57,NA,849,1844,NA,NA,267,17576
3,"2011-08-01",6456,2119,NA,NA,NA,28,162,22,33,NA,NA,NA,851,339,819,51,84,676,281,206,12,298,2886,135,NA,935,235,2216,435,85,NA,1072,1954,NA,NA,358,20491
3,"2011-09-01",6388,2159,NA,NA,NA,38,147,20,42,NA,NA,NA,775,380,815,51,91,612,243,172,9,327,2601,146,NA,964,227,2008,445,75,NA,877,1868,NA,NA,291,19613
3,"2011-10-01",6421,2357,NA,NA,NA,28,150,10,50,NA,NA,NA,735,372,811,48,75,660,259,195,5,300,2531,163,NA,1026,237,1932,452,57,NA,876,2054,NA,NA,337,20184
3,"2011-11-01",5895,2322,NA,NA,NA,29,164,16,55,NA,NA,NA,782,371,860,62,117,624,250,186,7,290,2679,144,NA,994,207,1999,445,77,NA,869,1993,NA,NA,355,20867
3,"2011-12-01",5015,2155,NA,NA,NA,38,146,7,43,NA,NA,NA,738,359,794,42,87,586,204,144,5,213,2414,185,NA,1033,192,1741,422,68,NA,644,2147,NA,NA,335,19291
3,"2012-01-01",3623,2001,NA,NA,NA,20,126,13,38,NA,NA,NA,815,342,776,51,92,589,256,156,9,182,2476,160,NA,1077,206,1977,433,34,NA,824,2305,NA,NA,296,19481
3,"2012-02-01",4450,1927,NA,NA,NA,27,116,9,42,NA,NA,NA,715,319,757,43,100,529,229,159,9,257,2384,134,NA,1059,197,1891,440,42,NA,752,2048,NA,NA,292,18727
3,"2012-03-01",8290,2359,NA,NA,NA,24,159,9,38,NA,NA,NA,831,357,929,48,93,731,255,209,13,468,2858,177,NA,1133,206,2229,495,70,NA,957,2084,NA,NA,302,21875
