"","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..92","X50..92","X97.5..92"
"11",0.909664663919121,1.02466307277628,1.15442284616525,0.900220836195361,1.00967606226336,1.13663945596698,0.800262467191601,0.912874251497006,1.03919563735515,0.824086958708301,0.920298165137615,1.02779200819672,0.787959826996257,0.872430978565172,0.964072388252663,0.82371245983842,0.909586853835407,1.00029814445561,0.831028673807395,0.983123689727463,1.15292125536317
"12",0.902007056801586,1.01407313098668,1.1421334290956,0.870593000408999,0.975208366165306,1.09734093067426,0.802250183286802,0.915046365539934,1.04225760310012,0.821439541312583,0.920174331918798,1.02754244236122,0.787622696623113,0.871239645400378,0.962358460618383,0.819536784936354,0.905219096710167,0.996780801872988,0.810350127295469,0.960157171582226,1.12757082609008
"13",0.88758389261745,0.997441077441077,1.12502326139265,0.849722250491439,0.953197797543414,1.07243907962994,0.80083857442348,0.912783751493429,1.03910234614077,0.82744816259495,0.924002751031637,1.03253490457282,0.784963978054428,0.86922127875753,0.96146937774873,0.821867194624428,0.908125331917153,0.998687762371975,0.795474361437858,0.943480196463234,1.10817974568349
"14",0.875952611661012,0.985187180177754,1.11269961977186,0.838717911876881,0.94102672889266,1.06226053639847,0.787730689665399,0.896510587533552,1.02488919195363,0.829761050148703,0.927122722585081,1.03624487704918,0.78203943748609,0.865849234564318,0.9569401010344,0.820508820172778,0.906216861081654,0.995921043047564,0.784623846794218,0.929891619911408,1.0930576070901
"15",0.864615752932727,0.973056715613633,1.09772036474164,0.828068848118025,0.930104100276184,1.04862903517354,0.785540813430779,0.894454382826476,1.02249488752556,0.837624865182565,0.934394321044195,1.04414356535898,0.782997213946636,0.867217511053127,0.959579757799342,0.824510565135707,0.910275921392179,1.00219095070598,0.774604547275962,0.918641762151415,1.08063695168245
"16",0.854867029291348,0.962095203984008,1.08471642962279,0.816574277203678,0.916347381864623,1.03336533845415,0.786059365564223,0.894384050831468,1.02213142662581,0.836487878696839,0.934424353398947,1.04291735853877,0.782223559326261,0.866864763009132,0.960341069817133,0.825223846932269,0.911836626792677,1.00416126750755,0.766492858407474,0.908653343099299,1.06769617272241
"17",0.836339058834777,0.941548821548822,1.06149407834801,0.797754946727549,0.895748771629994,1.01036144578313,0.777340676632573,0.882668254913639,1.00713557594292,0.829713315862772,0.927848031875589,1.03722987514156,0.781463030805841,0.866714958348424,0.958582275791457,0.82179808234357,0.908880971232515,1.00240686919814,0.750285895176855,0.889196748915041,1.04472432682126
"18",0.786207846193147,0.883864890324317,0.997573654774467,0.767795964979064,0.864737406216506,0.97558026487517,0.76783811998401,0.873587150505651,0.997978230375779,0.82281554722657,0.921456377375773,1.02823887941415,0.784220245280968,0.869137232194557,0.963107481518292,0.827379364183313,0.915363810277723,1.01056372699462,0.693795981991557,0.821705832173944,0.967860123079901
"19",0.781420668265421,0.880311995696611,0.995290388619265,0.747519083969466,0.842003439380911,0.950503219656366,0.763322884012539,0.868350668647845,0.993886005235711,0.837198120221834,0.936369878690776,1.04495863693733,0.787109365536035,0.873580675489983,0.969112983770858,0.840922845143434,0.929117259552042,1.02626791821291,0.671445530827846,0.793618412992189,0.934525615309119
"20",0.818764699327746,0.924474959612278,1.04267022025737,0.739572282058928,0.834519956850054,0.945264818487905,0.759562841530055,0.867459138187221,0.993194964273562,0.84863763409434,0.94910213885394,1.06031516881959,0.806814812252219,0.894468731974269,0.992229049311314,0.871556350626118,0.962528811326967,1.06344973661467,0.747059821833814,0.883722151394509,1.04221664503111
"21",0.833407756523662,0.943261455525606,1.06110165728672,0.737191938163796,0.831098615916955,0.940534390350428,0.744295698784041,0.853281853281853,0.975891442040989,0.827356557377049,0.924441900400687,1.03181702018911,0.812297104272172,0.903712799768853,1.00184377386691,0.885339690107271,0.977883096366509,1.07981596251015,0.783006023182261,0.924373288392669,1.09345481705551
"22",0.830905441417936,0.940010784578053,1.05908262454435,0.727174719405445,0.819928371756962,0.925514124818023,0.722880625987318,0.826951617690709,0.944727026110546,0.814444598110844,0.914217087956079,1.01951855754261,0.814917059788333,0.904928688668525,1.00465205790627,0.895957288007408,0.989275610237516,1.09147530421383,0.798268437107483,0.939918130854955,1.10487118156267
"23",0.806941871948432,0.91108716152499,1.02844065006522,0.710267771142362,0.802568567696996,0.909029272977331,0.712053026030795,0.815265815265815,0.930508474576271,0.810753690483844,0.909922267946959,1.01777266334228,0.817157510885763,0.907174063355364,1.00851129603885,0.900593470194046,0.994999342018687,1.09883282973236,0.779609390838229,0.923374183437182,1.08747221821833
"24",0.794599968630694,0.89640307153442,1.01171131162123,0.68596795985331,0.776660839160839,0.882110215461243,0.692088197146563,0.791691394658754,0.903182125930941,0.806113092205807,0.905056051246854,1.01008875978075,0.811389358075016,0.902908406887571,1.00305618697717,0.898955441276908,0.992954500559689,1.09601187602578,0.767075835483521,0.906261600554027,1.06731356131524
"25",0.782837337157882,0.88304685268113,0.99605001595848,0.670792187605793,0.758922706371798,0.86134271570972,0.675313553447256,0.772794772794773,0.880839539607312,0.787483436958516,0.883274265462444,0.987477593304782,0.802806394457577,0.89065160028467,0.990575633768636,0.881447152872981,0.974886296223057,1.07822606674694,0.749696942486418,0.886611623530893,1.04512900605994
